name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
CUWYAW_clean,argon,273.0,1.0,14.0,CUWYAW_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6565209707999999,2.4275666666999998,26.2266997406,14.7152451168,16.6171519533,chunk_1
EDUTUS_clean,argon,273.0,1.0,14.0,EDUTUS_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7186544179000001,6.84315,28.708806687800003,16.1079026945,9.347435025800001,chunk_1
RUGXIC_clean,argon,273.0,1.0,14.0,RUGXIC_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.2914448676,5.993529166699999,51.590639572700006,28.9464139427,30.229830334899997,chunk_1
CAVPIA_manual,argon,273.0,1.0,14.0,CAVPIA_manual_argon_273.0K_1.0bar_14.0/Output/System_0,0.3853898242,1.9974375,15.3955526953,8.638118172,3.5946906639,chunk_1
GIQXUA_clean,argon,273.0,1.0,14.0,GIQXUA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3817094146,0.582775,15.2485276927,8.5556255605,15.3399661123,chunk_1
DUFGOB_clean,argon,273.0,1.0,14.0,DUFGOB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.170241,0.46955833329999996,6.8007874682,3.8157776454000003,4.2762742671,chunk_1
AHIYOH_clean,argon,273.0,1.0,14.0,AHIYOH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7205098426000001,5.18076875,28.7829271922,16.149490138,23.0203197029,chunk_1
DUFKAS_clean,argon,273.0,1.0,14.0,DUFKAS_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.314292901,4.7337,12.555372809200001,7.0445534607,3.7306554888999996,chunk_1
VIDJID_clean,argon,273.0,1.0,14.0,VIDJID_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9107449845000001,1.6639541667,36.3824406388,20.4134159937,14.2911584703,chunk_1
XEKJON_clean,argon,273.0,1.0,14.0,XEKJON_clean_argon_273.0K_1.0bar_14.0/Output/System_0,2.8865922133999997,7.20160625,115.313585742,64.7000078649,108.2540707328,chunk_1
YAFJEX_clean,argon,273.0,1.0,14.0,YAFJEX_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.2899611637000001,7.2159375,51.531368568199994,28.9131582389,24.0431991412,chunk_1
HIWLIK_clean,argon,273.0,1.0,14.0,HIWLIK_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7134611233,1.473,28.5013449525,15.991500313900001,27.0243845041,chunk_1
DAFYOB_clean,argon,273.0,1.0,14.0,DAFYOB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5704712683,0.8822375,22.7891862246,12.786529171600002,8.9800712067,chunk_1
IMISIH_clean,argon,273.0,1.0,14.0,IMISIH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4435013966,3.16728125,17.7169937931,9.9406295484,19.1030953135,chunk_1
FEFZOF_clean,argon,273.0,1.0,14.0,FEFZOF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3556134864,0.69965,14.206047556300001,7.9707120605999995,14.2052064769,chunk_1
FUVFUZ_clean,argon,273.0,1.0,14.0,FUVFUZ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.09393736890000001,0.289859375,3.7526100133,2.1055099086,3.8883978486,chunk_1
CAYYEG_clean,argon,273.0,1.0,14.0,CAYYEG_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1354763505,0.2729625,5.4120092495000005,3.0365636343,3.3993741414999996,chunk_1
WAHDIT_clean,argon,273.0,1.0,14.0,WAHDIT_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1303352707,0.77485,5.2066333931,2.9213315961,4.6828154948,chunk_1
ICISAP_clean,argon,273.0,1.0,14.0,ICISAP_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.598435333,0.9996333333,23.9062946811,13.4133150395,11.423458648699999,chunk_1
FUTDII_clean,argon,273.0,1.0,14.0,FUTDII_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4310105408,0.794075,17.2180090834,9.6606598082,8.420472678300001,chunk_1
AXIMUP_clean,argon,273.0,1.0,14.0,AXIMUP_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.42853079909999997,0.9794125,17.118948363199998,9.6050789385,7.1975779598,chunk_1
OCIMAR_clean,argon,273.0,1.0,14.0,OCIMAR_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8746168876,1.5747791667,34.9391954261,19.6036417072,20.377884155,chunk_1
VORHER_clean,argon,273.0,1.0,14.0,VORHER_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8809862642,14.5437,35.193639281399996,19.7464047593,20.815161333800003,chunk_1
FIPKOG_clean,argon,273.0,1.0,14.0,FIPKOG_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6737373379,0.809525,26.914459175700003,15.1011323527,16.3989423393,chunk_1
DEWRIH_clean,argon,273.0,1.0,14.0,DEWRIH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1401482857,0.43073703700000004,5.5986437166,3.1412802764,7.3518556334000005,chunk_1
BOWNUY_clean,argon,273.0,1.0,14.0,BOWNUY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.44738313450000006,1.34043125,17.8720614577,10.027634727,7.724004755399999,chunk_1
CIWYUD_clean,argon,273.0,1.0,14.0,CIWYUD_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.48515321,0.523,19.380900431300002,10.8742122818,15.355781905399999,chunk_1
HAJMIQ_clean,argon,273.0,1.0,14.0,HAJMIQ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5957944407,5.76606875,23.8007963169,13.354122144300002,11.660773853299998,chunk_1
FIVQOR_clean,argon,273.0,1.0,14.0,FIVQOR_clean_argon_273.0K_1.0bar_14.0/Output/System_0,2.3381471858,1.9979859375,93.4043037774,52.4071743163,114.65483387709999,chunk_1
EXEMUR_clean,argon,273.0,1.0,14.0,EXEMUR_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2149751687,0.796075,8.5878280378,4.8184482168,6.8310363579999995,chunk_1
